hhold_ID,est_net_worth,est_inc,domestic,number_visits,number_children,oldest_child_age,dis_plus_sub,online_merch_avg,est_annual_travel,est_annual_leisure,est_hhold_FICO
5846,1829631,1282570,1,3,3,10.0,1,2194.0,26747.0,19276.0,761
5847,418962,295660,1,8,4,13.0,1,2330.0,7105.0,7023.0,731
5848,9325408,2249484,1,3,1,11.0,1,1857.0,428.0,39138.0,723
5849,95149,70045,1,2,3,16.0,0,772.0,4148.0,1891.0,729
5850,280307,198820,1,2,2,9.0,1,1852.0,5316.0,4714.0,713
5851,23867,19480,1,1,4,6.0,0,787.0,1215.0,1891.0,748
5852,39860,31585,1,1,3,11.0,0,810.0,6831.0,4864.0,739
5853,617755,434840,1,1,1,11.0,0,1694.0,8869.0,8778.0,715
5854,117129,85260,1,1,3,9.0,0,766.0,2406.0,2774.0,749
5855,130168,93580,1,0,3,8.0,1,797.0,4672.0,3391.0,754
5856,7398009,5175965,1,1,0,,1,1834.0,35073.0,31389.0,809
5857,40992,31640,0,9,2,10.0,0,766.0,1215.0,971.0,781
5858,213119,151655,1,1,1,13.0,0,1829.0,3692.0,2231.0,735
5859,825365,578715,1,1,1,10.0,1,1797.0,10637.0,66074.0,775
5860,2448009,1718470,1,8,3,10.0,0,2564.0,33766.0,33421.0,742
5861,22337,13295,0,2,2,13.0,1,771.0,2238.0,921.0,747
5862,1301037,911390,0,2,4,13.0,0,1749.0,17491.0,17911.0,794
5863,226866,162185,1,4,1,8.0,0,1731.0,2910.0,4226.0,742
5864,262738,184990,1,1,3,14.0,1,1797.0,3724.0,7195.0,791
5865,53930,42550,1,0,3,12.0,0,709.0,2801.0,1385.0,758
5866,2439931,1708440,1,1,2,14.0,0,1772.0,37132.0,32928.0,711
5867,171377,122675,1,7,3,12.0,1,2006.0,14151.0,3010.0,735
5868,22110,17095,0,2,4,11.0,1,811.0,1628.0,8253.0,759
5869,144456,103520,1,0,3,11.0,0,769.0,3491.0,3138.0,718
5870,327986,231295,0,2,2,12.0,1,1708.0,5008.0,5435.0,758
5871,11461,11940,1,1,3,14.0,0,764.0,2431.0,604.0,789
5872,357050,253280,1,1,3,12.0,0,1841.0,5330.0,5061.0,752
5873,1469684,1029440,1,4,4,13.0,1,2665.0,21479.0,20761.0,749
5874,577143,407150,1,5,2,15.0,1,1737.0,6680.0,7832.0,746
5875,3605549,2524200,1,6,2,15.0,1,1774.0,47104.0,47874.0,762
5876,193762,137950,1,2,1,10.0,1,1838.0,4746.0,3096.0,724
5877,12280,12245,1,4,2,9.0,0,800.0,1251.0,1966.0,725
5878,122240,88275,0,2,4,9.0,0,783.0,2573.0,3337.0,753
5879,128541,93110,1,2,4,10.0,1,799.0,2877.0,3863.0,757
5880,107942,78825,1,2,2,8.0,1,773.0,1704.0,3075.0,776
5881,66228,49155,1,2,3,10.0,0,786.0,5497.0,2662.0,732
5882,834278,589000,0,2,1,15.0,0,1710.0,12839.0,11686.0,742
5883,51689,39135,1,5,2,9.0,0,765.0,1423.0,1482.0,728
5884,5271239,3687105,1,2,2,12.0,1,1848.0,24510.0,69641.0,702
5885,302030,214225,0,1,1,15.0,1,1687.0,4738.0,6888.0,770
5886,80709,59340,1,3,3,10.0,1,808.0,4595.0,4163.0,764
5887,888107,624775,0,1,2,12.0,1,1786.0,13499.0,12443.0,765
5888,11451,36250,0,1,3,12.0,1,756.0,5420.0,1572.0,732
5889,106444,82660,1,2,1,15.0,1,761.0,2790.0,3091.0,723
5890,53274,40295,1,8,4,10.0,1,1000.0,1215.0,3503.0,772
5891,642869,452185,1,0,1,12.0,1,1788.0,9145.0,9012.0,722
5892,13898,12205,1,1,3,13.0,0,762.0,3908.0,3662.0,770
5893,483941,342030,1,0,4,13.0,0,1802.0,7129.0,7016.0,713
5894,462462,325265,1,1,3,12.0,1,1804.0,6261.0,6737.0,737
5895,327384,232745,1,1,3,12.0,1,1818.0,5481.0,4211.0,793
5896,72075,59040,1,0,4,13.0,0,730.0,4126.0,3277.0,795
5897,56356,39445,1,3,3,13.0,1,878.0,3037.0,3827.0,741
5898,114394,88300,1,1,2,13.0,1,792.0,2828.0,2498.0,767
5899,1146828,803900,1,10,2,15.0,1,1822.0,13713.0,16080.0,699
5900,4621,5900,0,0,4,13.0,1,814.0,3050.0,1151.0,798
5901,577874,406845,0,1,1,10.0,1,1799.0,8659.0,7834.0,706
5902,1346103,942950,1,5,1,9.0,0,1859.0,35157.0,17856.0,793
5903,235120,167710,1,0,2,11.0,1,1760.0,3028.0,3569.0,731
5904,80416,59400,1,3,2,18.0,0,751.0,2124.0,47.0,716
5905,753888,529350,0,2,2,15.0,1,1772.0,9706.0,7441.0,737
5906,2645229,1854485,1,0,5,12.0,1,1779.0,34753.0,33984.0,768
5907,331622,236075,1,1,1,14.0,1,1809.0,5323.0,4629.0,702
5908,641302,451195,1,2,3,15.0,1,1822.0,8879.0,32282.0,749
5909,123048,89490,0,0,1,12.0,0,811.0,3190.0,3004.0,737
5910,4774,6225,1,1,3,10.0,0,821.0,1474.0,90.0,755
5911,98560,71630,0,1,2,14.0,1,771.0,2728.0,2528.0,762
5912,19629,67885,0,0,2,16.0,1,784.0,1510.0,3775.0,744
5913,10330,9835,1,4,3,11.0,1,1201.0,1215.0,2321.0,731
5914,354157,250210,0,0,1,8.0,1,1742.0,4964.0,7532.0,734
5915,121276,87905,1,1,3,13.0,1,792.0,2425.0,2981.0,767
5916,366830,259560,1,0,1,12.0,1,1751.0,5782.0,2968.0,697
5917,50887,38160,1,1,3,11.0,0,746.0,1635.0,1664.0,772
5918,457405,322075,0,3,0,,1,1832.0,6445.0,7211.0,784
5919,39112,30305,1,5,2,11.0,0,825.0,1300.0,1708.0,741
5920,8314841,2006109,1,0,4,14.0,1,1806.0,389.0,34882.0,774
5921,1732,5065,1,1,1,15.0,0,816.0,712.0,789.0,759
5922,18305,27895,1,2,2,10.0,1,800.0,362.0,1003.0,754
5923,143951,109215,0,5,1,14.0,0,836.0,2360.0,5670.0,751
5924,3748,7240,1,0,0,,0,806.0,3452.0,1891.0,773
5925,930246,1406763,1,1,4,11.0,1,1728.0,9517.0,8753.0,738
5926,1275989,895370,0,1,2,10.0,0,1868.0,16963.0,16865.0,751
5927,228440,162955,1,2,4,16.0,1,1834.0,3591.0,3270.0,745
5928,309567,220150,1,1,2,11.0,1,1777.0,5371.0,4375.0,746
5929,6888668,4821735,1,1,3,10.0,1,1692.0,25958.0,29150.0,734
5930,71358,52800,1,6,1,14.0,0,774.0,1215.0,1221.0,766
5931,6326,8135,0,2,2,9.0,0,796.0,1407.0,1083.0,752
5932,328767,232730,0,1,2,14.0,1,1786.0,3555.0,4439.0,765
5933,24089,20715,1,1,4,12.0,1,740.0,902.0,1172.0,743
5934,273109,193510,0,3,1,12.0,1,1731.0,4828.0,3702.0,735
5935,84362,61810,1,2,4,13.0,1,794.0,3066.0,2405.0,759
5936,119440,86450,1,1,2,13.0,1,776.0,2313.0,4030.0,729
5937,855750,601420,1,3,1,12.0,1,1857.0,11847.0,11528.0,711
5938,258203,184195,1,1,0,,0,1749.0,4680.0,3515.0,763
5939,33132,25995,1,1,4,10.0,0,781.0,3482.0,1696.0,755
5940,4779,6760,1,1,1,13.0,0,751.0,1145.0,1104.0,729
5941,45765,36570,1,3,1,8.0,1,817.0,1052.0,2499.0,761
5942,139489,101020,1,5,3,13.0,1,785.0,3954.0,4698.0,756
5943,64032,47900,1,0,2,7.0,0,747.0,1624.0,1804.0,735
5944,243710,173350,0,2,0,,1,1754.0,2568.0,3550.0,723
5945,100815,73605,0,1,3,15.0,0,782.0,2505.0,3365.0,768
5946,46089,35090,0,2,3,14.0,1,801.0,2085.0,1504.0,755
5947,208862,147900,1,2,1,9.0,1,1813.0,23225.0,3691.0,753
5948,14586,14785,1,5,4,12.0,1,844.0,2941.0,2527.0,763
5949,141670,99090,0,2,2,16.0,1,786.0,4422.0,1861.0,748
5950,966293,679045,1,1,1,11.0,1,1864.0,13323.0,13758.0,761
5951,38901,19725,0,1,1,14.0,0,798.0,2137.0,984.0,741
5952,11878,9945,1,1,4,15.0,0,817.0,1215.0,4317.0,773
5953,710344,499610,1,1,2,12.0,1,1838.0,10475.0,10176.0,756
5954,356413,252435,0,3,1,7.0,1,1781.0,5797.0,5229.0,774
5955,20884,17805,1,1,1,11.0,1,804.0,530.0,1164.0,778
5956,1536614,1077565,1,2,3,11.0,1,1829.0,20152.0,20687.0,710
5957,173865,123665,1,2,1,10.0,0,1859.0,3877.0,2691.0,787
5958,94360,69310,0,1,1,13.0,0,774.0,2332.0,2714.0,751
5959,25342,20290,1,1,3,11.0,0,796.0,2353.0,3240.0,728
5960,434590,306705,1,1,3,14.0,1,1919.0,5501.0,5914.0,739
5961,601139,422030,0,4,3,13.0,1,2038.0,12075.0,9416.0,736
5962,756608,532575,1,2,1,14.0,1,1809.0,11298.0,10541.0,744
5963,342061,242025,0,1,2,16.0,0,1845.0,48395.0,4755.0,770
5964,23294,19355,0,2,3,15.0,1,778.0,647.0,1255.0,789
5965,17577,15330,1,0,2,12.0,0,789.0,964.0,1996.0,707
5966,152840,107380,1,1,2,14.0,0,794.0,3260.0,3222.0,707
5967,3501,5735,1,3,3,12.0,1,893.0,3866.0,1891.0,768
5968,2772914,777593,1,4,5,12.0,1,2093.0,1909.0,1761.0,751
5969,1890757,1326230,0,1,1,12.0,1,1832.0,24450.0,25390.0,765
5970,27078,22290,1,7,1,12.0,1,738.0,698.0,1598.0,756
5971,2136469,1497165,1,2,0,,1,1756.0,28446.0,66074.0,815
5972,235615,166675,0,2,3,9.0,1,1772.0,4155.0,3429.0,726
5973,223099,159620,0,3,2,15.0,1,1747.0,885.0,1380.0,723
5974,506531,357495,1,2,4,14.0,1,1928.0,5838.0,7534.0,792
5975,155290,111275,0,0,2,10.0,1,809.0,3341.0,3806.0,787
5976,3608585,2526655,1,2,2,11.0,1,1804.0,45362.0,46772.0,740
5977,651655,458680,1,19,3,13.0,1,2334.0,12321.0,9000.0,762
5978,442720,312745,1,7,2,14.0,1,1884.0,7907.0,6002.0,749
5979,42831,33145,0,0,3,13.0,0,775.0,616.0,1092.0,749
5980,304092,215115,1,6,2,13.0,1,1742.0,4243.0,4299.0,768
5981,6958,8045,1,1,1,10.0,1,815.0,2062.0,690.0,770
5982,119865,86755,1,2,2,14.0,1,802.0,4517.0,3360.0,740
5983,2319495,1624990,0,7,2,11.0,0,1779.0,31943.0,30690.0,715
5984,34343,27495,1,1,2,13.0,1,829.0,1519.0,1267.0,719
5985,521804,367355,1,1,3,12.0,1,1788.0,7488.0,7447.0,742
5986,1234761,864785,1,2,2,12.0,1,1733.0,16584.0,16707.0,765
5987,52263,41025,0,6,2,11.0,1,803.0,1611.0,2913.0,754
5988,6046073,4230865,0,0,2,10.0,1,1705.0,27838.0,25343.0,738
5989,542167,381635,0,2,4,11.0,0,1793.0,8317.0,7376.0,716
5990,29067,22855,1,1,0,,0,788.0,2672.0,1211.0,782
5991,150472,107545,0,15,3,14.0,1,1074.0,6475.0,4729.0,753
5992,83635,62465,1,3,4,13.0,1,1093.0,5584.0,2891.0,775
5993,280349,200495,0,7,2,13.0,1,1754.0,4287.0,4639.0,786
5994,5530,7310,1,0,2,12.0,0,765.0,851.0,1421.0,801
5995,237294,169200,0,3,4,11.0,1,2001.0,5822.0,4447.0,743
5996,9304384,2244659,1,0,3,12.0,1,1829.0,424.0,39189.0,782
5997,457245,322685,0,1,2,8.0,1,1763.0,7252.0,6963.0,758
5998,61233,44015,1,0,3,12.0,0,735.0,1830.0,2425.0,750
5999,179938,129460,1,3,2,15.0,1,1758.0,5762.0,3396.0,739
6000,1091211,3948060,1,1,2,15.0,1,1751.0,748.0,688.0,774
6001,1116409,783365,1,1,1,14.0,1,1829.0,13529.0,15414.0,769
6002,323413,235025,1,1,2,12.0,0,1880.0,5434.0,5058.0,754
6003,2055217,1440125,1,3,3,13.0,1,1898.0,25256.0,26981.0,682
6004,58686,42745,1,2,4,14.0,0,812.0,2602.0,2041.0,758
6005,51839,39915,1,4,3,12.0,1,1058.0,9386.0,3426.0,801
6006,29880,24095,1,1,4,12.0,0,780.0,1009.0,1159.0,721
6007,65264,50445,0,2,3,8.0,1,756.0,5542.0,427.0,741
6008,49108,37105,1,5,4,10.0,1,1004.0,4517.0,3727.0,730
6009,354393,251310,1,5,2,13.0,0,1891.0,4785.0,5005.0,740
6010,1083056,3918564,1,0,1,10.0,0,1889.0,744.0,681.0,775
6011,2075,4300,1,1,3,13.0,0,807.0,1071.0,607.0,732
6012,1072924,3881757,1,7,3,12.0,1,2194.0,735.0,679.0,709
6013,140266,98055,1,0,3,13.0,1,811.0,3167.0,5110.0,734
6014,3081134,2158110,1,2,3,12.0,0,1749.0,38131.0,41172.0,747
6015,1813590,1267220,1,2,3,8.0,0,1845.0,23617.0,24427.0,763
6016,370869,261280,0,4,3,15.0,1,1983.0,8436.0,6022.0,719
6017,5528,7175,1,5,1,8.0,0,806.0,1055.0,1067.0,754
6018,56273,42135,0,1,1,12.0,1,745.0,2101.0,1850.0,747
6019,184832,132520,1,2,4,8.0,1,1829.0,5873.0,2805.0,808
6020,30561,24860,0,0,4,13.0,1,848.0,1744.0,1610.0,752
6021,857634,603655,1,2,2,14.0,1,1790.0,4345.0,32521.0,764
6022,150925,108705,1,0,0,,0,761.0,702.0,3632.0,781
6023,1535271,1074490,1,2,1,10.0,1,1731.0,28995.0,21812.0,740
6024,320877,227075,1,10,3,15.0,1,1786.0,5155.0,5073.0,743
6025,471765,332735,1,2,5,11.0,1,1793.0,6208.0,7285.0,792
6026,62938,46990,0,9,1,16.0,1,717.0,1215.0,2736.0,767
6027,8116,9180,1,1,3,13.0,1,777.0,31436.0,852.0,742
6028,3929938,1102015,0,1,2,12.0,1,1721.0,2686.0,2454.0,755
6029,38515,285000,1,9,2,11.0,1,1942.0,48395.0,30379.0,788
6030,7812,7505,1,5,3,15.0,1,1079.0,2051.0,3485.0,776
6031,471487,335090,1,2,4,11.0,1,1910.0,7403.0,7036.0,772
6032,76588,56235,1,4,3,11.0,1,946.0,4219.0,3822.0,759
6033,32285,26350,1,1,3,12.0,0,815.0,1162.0,1315.0,740
6034,209764,148730,1,1,2,9.0,1,1731.0,3430.0,2938.0,723
6035,182086,130905,1,3,2,12.0,1,1772.0,3508.0,4370.0,796
6036,2149954,1505400,1,1,0,,1,1884.0,32667.0,32211.0,754
6037,71781,53280,0,0,1,15.0,0,839.0,1215.0,2134.0,797
6038,520018,366360,1,1,3,14.0,1,1698.0,7301.0,7331.0,776
6039,19701,16635,1,1,1,12.0,1,775.0,1215.0,915.0,747
6040,191847,137240,1,2,0,,0,1825.0,3336.0,2996.0,742
6041,1865276,1307480,1,1,2,10.0,1,1834.0,24448.0,24522.0,717
6042,201480,145040,1,2,3,14.0,1,1770.0,48395.0,3456.0,768
6043,6430,7550,0,2,3,13.0,1,761.0,1123.0,1612.0,747
6044,824273,579400,1,2,2,12.0,1,1923.0,11866.0,11564.0,748
6045,35552,27655,0,1,2,11.0,0,739.0,1086.0,499.0,784
6046,673404,473760,1,1,2,15.0,1,1756.0,9859.0,9352.0,741
6047,166981,119990,1,3,1,11.0,0,778.0,17153.0,22668.0,734
6048,7354400,5143750,1,3,2,11.0,1,1742.0,33393.0,30945.0,744
6049,186499,133980,1,2,1,10.0,0,1721.0,3466.0,3337.0,713
6050,276502,196355,1,1,1,12.0,1,1772.0,4392.0,4091.0,765
6051,380673,263690,1,3,2,14.0,1,1818.0,3350.0,5167.0,736
6052,108530,78610,1,2,3,11.0,0,778.0,1392.0,2985.0,746
6053,3316607,2322095,1,1,3,10.0,1,1777.0,42544.0,42039.0,768
6054,35835,27985,1,7,1,13.0,0,789.0,2304.0,928.0,749
6055,659290,464440,1,1,1,12.0,1,1852.0,10254.0,8625.0,730
6056,172832,134850,0,1,2,9.0,0,1744.0,3193.0,3997.0,781
6057,115733,83440,1,2,0,,0,793.0,15797.0,1472.0,748
6058,724828,2622543,1,4,2,12.0,1,1795.0,496.0,456.0,740
6059,5342083,3738640,0,7,2,13.0,1,1747.0,24207.0,70514.0,725
6060,49647,37735,1,14,2,15.0,0,779.0,118.0,2650.0,759
6061,33237,26235,1,7,3,13.0,1,825.0,5743.0,2999.0,742
6062,1364621,957075,1,1,1,12.0,1,1855.0,17755.0,18388.0,776
6063,630506,444120,1,1,2,11.0,1,1744.0,13900.0,5470.0,738
6064,1418190,995625,1,2,1,14.0,1,1795.0,18655.0,19026.0,737
6065,21251,17710,1,1,1,13.0,1,776.0,1261.0,1438.0,732
6066,80789,59370,1,1,2,13.0,0,779.0,3634.0,1116.0,810
6067,35159,27875,1,12,4,14.0,1,780.0,5156.0,2496.0,734
6068,16586,14335,1,2,0,,0,731.0,1567.0,1995.0,766
6069,865098,605475,1,5,1,13.0,0,1740.0,11372.0,12091.0,775
6070,38273,29695,1,3,3,12.0,1,1176.0,5413.0,2394.0,779
6071,63488,48370,1,1,2,14.0,0,838.0,2859.0,2558.0,782
6072,12376,10960,1,0,3,9.0,0,704.0,1396.0,1891.0,739
6073,688069,484190,1,1,2,13.0,1,1818.0,8468.0,9724.0,763
6074,470361,331875,1,10,2,11.0,1,1832.0,8390.0,7104.0,761
6075,227782,162460,0,4,1,9.0,0,1790.0,5485.0,3700.0,739
6076,455168,320485,1,1,3,13.0,1,1912.0,6765.0,6662.0,769
6077,277613,197250,1,2,3,10.0,1,1747.0,4192.0,4085.0,779
6078,6051,9245,1,4,5,11.0,1,763.0,2769.0,1946.0,733
6079,56392,42175,1,1,3,11.0,1,838.0,1215.0,1826.0,727
6080,236652,168640,0,1,1,11.0,1,1669.0,944.0,3687.0,757
6081,6807847,4763445,1,2,2,11.0,1,1919.0,31357.0,28721.0,744
6082,10634,9965,1,1,2,14.0,1,838.0,106.0,1891.0,718
6083,262915,186600,0,0,2,13.0,1,1816.0,3623.0,3734.0,754
6084,15792,14630,1,1,2,11.0,1,746.0,1555.0,1234.0,792
6085,104048,75600,0,0,3,10.0,1,773.0,1993.0,3543.0,735
6086,8366126,843460,1,1,2,11.0,1,1765.0,5707.0,5256.0,751
6087,570662,403895,1,1,1,13.0,1,1760.0,2245.0,13767.0,781
6088,106697,76970,1,4,3,12.0,1,776.0,4768.0,4135.0,746
6089,19526,16385,1,1,1,14.0,0,745.0,1165.0,716.0,781
6090,172229,122955,1,8,3,10.0,1,1896.0,5535.0,4627.0,730
6091,2004224,1404280,1,2,2,15.0,1,1696.0,26547.0,26891.0,769
6092,45003,34285,1,1,3,11.0,0,786.0,860.0,1100.0,782
6093,3927,5780,1,1,5,15.0,0,783.0,687.0,1099.0,756
6094,31945,25600,1,1,2,15.0,1,754.0,1884.0,1917.0,768
6095,127052,91100,1,1,3,12.0,1,787.0,2440.0,3301.0,757
6096,184736,132045,1,5,2,7.0,0,1829.0,2950.0,3575.0,818
6097,14307,13410,1,4,2,11.0,0,784.0,1215.0,559.0,764
6098,265445,188475,1,1,1,12.0,1,1926.0,4175.0,4183.0,686
6099,6415671,4490390,0,0,1,12.0,1,1758.0,29277.0,27080.0,761
6100,126235,91055,1,6,2,17.0,0,794.0,3339.0,4240.0,768
6101,59989,44645,1,0,0,,0,806.0,1766.0,1961.0,742
6102,390256,276380,0,2,3,15.0,1,1806.0,4945.0,5865.0,760
6103,22213,18055,1,2,3,14.0,1,842.0,989.0,654.0,719
6104,75149,55855,1,3,4,13.0,1,1108.0,5416.0,3052.0,733
6105,462720,326735,1,2,2,14.0,1,1774.0,5691.0,8432.0,749
6106,165255,118380,1,2,2,14.0,0,774.0,1283.0,3863.0,741
6107,1315690,923180,1,3,3,14.0,0,2109.0,19570.0,18867.0,700
6108,293098,207555,1,1,4,13.0,1,1779.0,3441.0,4587.0,783
6109,1083842,760715,1,2,2,14.0,1,1822.0,14502.0,11489.0,770
6110,77318,55405,1,1,3,12.0,1,744.0,2782.0,1956.0,786
6111,231253,166330,0,1,2,14.0,1,1627.0,3438.0,3738.0,736
6112,120488,86810,1,2,2,10.0,0,761.0,595.0,2846.0,776
6113,761265,535635,1,2,1,14.0,1,1907.0,10052.0,10907.0,779
6114,22138,20380,0,0,1,12.0,1,759.0,1318.0,1891.0,777
6115,122067,88150,1,2,2,10.0,0,779.0,2325.0,1181.0,758
6116,1230077,4450233,0,0,3,12.0,1,1829.0,840.0,773.0,742
6117,3382,6745,0,2,5,11.0,0,801.0,1506.0,477.0,768
6118,33038,26300,1,9,2,13.0,0,814.0,1215.0,2851.0,752
6119,1387095,962030,0,4,2,11.0,1,1809.0,18460.0,18596.0,725
6120,219776,158450,0,4,1,13.0,1,1724.0,3980.0,2740.0,765
6121,211626,150805,1,1,4,12.0,0,1790.0,4224.0,3203.0,730
6122,61384,45940,1,1,5,10.0,0,772.0,2206.0,3104.0,704
6123,760891,535295,0,3,4,14.0,1,1995.0,11796.0,11449.0,744
6124,75593,58870,1,1,3,14.0,0,779.0,1579.0,2020.0,774
6125,136220,97570,0,1,1,12.0,0,788.0,1215.0,3156.0,767
6126,2807949,1966145,0,1,3,8.0,1,1825.0,37734.0,37413.0,774
6127,112149,81350,1,0,2,14.0,0,779.0,3664.0,3039.0,711
6128,2334,4605,0,0,3,12.0,1,783.0,1133.0,2094.0,755
6129,102061,73870,1,2,3,13.0,0,791.0,3550.0,2299.0,753
6130,383216,269080,1,2,3,12.0,1,1749.0,15983.0,5458.0,728
6131,2365728,1657495,0,1,2,16.0,1,1724.0,30283.0,31121.0,738
6132,31298,24850,1,5,1,11.0,0,761.0,2267.0,1274.0,786
6133,152545,103880,1,1,2,10.0,1,803.0,2767.0,506.0,732
6134,846708,595120,1,3,2,14.0,0,1857.0,12734.0,11517.0,764
6135,1651133,1160960,1,0,1,12.0,1,1763.0,21521.0,23257.0,803
6136,20827,17285,1,4,4,13.0,1,1068.0,906.0,1263.0,783
6137,423557,298805,1,4,3,14.0,1,2451.0,7920.0,7141.0,773
6138,165339,124345,1,6,3,6.0,1,2036.0,4892.0,2707.0,721
6139,17599,15590,0,7,1,12.0,0,747.0,1664.0,1296.0,783
6140,4781,5845,1,1,2,14.0,1,779.0,4802.0,20253.0,764
6141,2697,5575,0,1,2,11.0,1,760.0,1215.0,70.0,724
6142,272996,193780,1,2,3,14.0,1,1864.0,7079.0,3648.0,732
6143,881693,618060,1,2,1,16.0,1,1634.0,8539.0,12371.0,784
6144,120726,85485,0,2,1,14.0,1,726.0,9312.0,3060.0,784
6145,32001,24245,0,1,3,13.0,0,865.0,1505.0,1776.0,743
6146,2523,4730,1,1,4,14.0,0,781.0,1246.0,571.0,727
6147,36083,28420,1,11,0,,0,785.0,5259.0,1364.0,741
6148,66349,51005,1,8,2,13.0,0,767.0,3258.0,1650.0,752
6149,233998,166330,0,2,2,11.0,1,1733.0,4109.0,3587.0,704
6150,38102,29075,1,2,3,11.0,0,818.0,1215.0,1551.0,719
6151,20666,16365,0,2,1,10.0,0,795.0,2025.0,1318.0,768
6152,778616,546955,1,1,4,11.0,1,1763.0,11442.0,10959.0,740
6153,96140,70495,1,1,4,11.0,1,854.0,2062.0,3766.0,766
6154,2774234,1942815,0,0,1,13.0,1,1891.0,35393.0,36702.0,720
6155,112746,74785,0,4,2,13.0,0,782.0,2773.0,3612.0,749
6156,86374,63640,1,1,2,12.0,1,800.0,1215.0,13561.0,745
6157,22611,18730,1,1,3,10.0,1,762.0,2256.0,1358.0,735
6158,253762,180250,0,3,1,10.0,1,1726.0,4629.0,3718.0,755
6159,710854,501090,1,2,1,12.0,1,1763.0,9220.0,9747.0,748
6160,408866,288455,0,2,4,15.0,1,1788.0,2420.0,6175.0,723
6161,6691335,4682805,1,1,3,15.0,1,1809.0,30711.0,28210.0,716
6162,133392,96050,1,1,3,14.0,0,773.0,2769.0,3729.0,741
6163,993994,699035,0,1,2,17.0,1,1721.0,13364.0,12839.0,770
6164,722112,508380,0,11,2,14.0,1,1783.0,10309.0,9474.0,790
6165,67178,49825,1,2,2,12.0,1,742.0,2022.0,1657.0,786
6166,68647,51420,1,2,1,11.0,0,759.0,1917.0,2111.0,744
6167,73775,54900,1,1,2,11.0,1,738.0,1992.0,2772.0,773
6168,27047,21715,1,3,3,9.0,1,840.0,3440.0,2220.0,719
6169,312162,221080,0,14,1,13.0,1,1809.0,5186.0,4634.0,786
6170,9681,9725,0,0,2,10.0,0,761.0,717.0,948.0,792
6171,131041,94200,1,3,2,12.0,0,818.0,1215.0,3099.0,825
6172,54496,40990,1,0,3,12.0,1,783.0,2085.0,799.0,741
6173,368323,260435,1,1,5,12.0,1,1818.0,5752.0,5927.0,758
6174,647398,455695,0,3,3,12.0,1,2376.0,11385.0,9792.0,776
6175,46133,35210,1,3,3,13.0,1,1111.0,4219.0,3357.0,726
6176,1557601,1092320,0,1,2,13.0,0,1669.0,19377.0,20271.0,772
6177,2352069,1647520,0,2,0,,1,1696.0,31685.0,32048.0,752
6178,74576,55490,0,1,2,12.0,0,842.0,1215.0,1485.0,742
6179,193002,138560,0,9,1,12.0,1,1731.0,5124.0,66074.0,779
6180,311317,220250,1,21,3,16.0,1,2233.0,6187.0,4761.0,794
6181,801032,567450,1,4,3,12.0,1,2034.0,13299.0,11672.0,728
6182,1055841,740580,1,7,2,11.0,1,1795.0,14438.0,14926.0,762
6183,146881,105230,1,6,0,,1,736.0,3591.0,3507.0,732
6184,4075527,2853875,0,1,2,17.0,1,1735.0,18749.0,54327.0,710
6185,1820234,1275885,1,1,1,11.0,1,1793.0,20167.0,24242.0,775
6186,1189163,835800,0,1,1,13.0,0,1838.0,16398.0,16227.0,788
6187,1453875,5259897,1,0,3,13.0,1,1910.0,994.0,914.0,766
6188,126019,92185,0,1,2,12.0,0,782.0,4426.0,3917.0,763
6189,115655,84475,1,1,2,11.0,0,798.0,3333.0,2711.0,718
6190,911741,639955,1,3,1,12.0,0,1875.0,10486.0,12485.0,751
6191,298928,211985,1,2,2,8.0,1,1653.0,4559.0,7636.0,723
6192,76278,56810,0,0,4,15.0,1,818.0,1899.0,2739.0,707
6193,250529,185655,1,2,2,9.0,1,1900.0,5079.0,3737.0,770
6194,190709,136570,1,1,3,11.0,0,1781.0,2759.0,3617.0,750
6195,108322,79035,0,2,2,14.0,0,742.0,1678.0,2578.0,757
6196,40384,36585,1,6,2,14.0,0,822.0,670.0,1264.0,737
6197,369477,261475,0,2,2,8.0,0,1767.0,5255.0,7776.0,742
6198,157478,113020,1,5,5,13.0,1,996.0,6213.0,5293.0,716
6199,57031,42960,1,3,4,11.0,1,912.0,4066.0,3272.0,775
6200,252492,179775,0,0,1,12.0,1,1779.0,5686.0,3931.0,782
6201,321637,227905,1,3,1,12.0,1,1737.0,3823.0,4652.0,751
6202,22693,18795,1,5,2,8.0,0,807.0,1212.0,668.0,731
6203,73623,57195,1,3,4,12.0,1,944.0,3628.0,1891.0,736
6204,6174,7045,0,9,1,11.0,1,770.0,2362.0,1891.0,765
6205,9330,9740,1,5,2,14.0,0,811.0,1538.0,1147.0,728
6206,50506,38280,1,1,2,12.0,1,761.0,1863.0,695.0,820
6207,147608,106090,0,3,1,6.0,0,754.0,3692.0,2358.0,761
6208,5066353,3545945,1,3,3,13.0,1,2529.0,24579.0,67798.0,759
6209,18074,14390,1,1,1,10.0,0,782.0,1215.0,1695.0,776
6210,257839,182755,1,3,5,8.0,1,1861.0,6110.0,4997.0,774
6211,231032,164540,1,2,2,12.0,1,1783.0,2701.0,3643.0,791
6212,320582,226505,1,1,2,10.0,1,1829.0,4865.0,4127.0,776
6213,110768,80155,1,1,1,10.0,0,784.0,3995.0,1510.0,732
6214,920743,647435,1,14,3,11.0,1,1933.0,15299.0,13349.0,762
6215,195542,139465,1,1,1,11.0,1,1719.0,2855.0,3494.0,755
